Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6V68ItawQkQlZhYIf1S86C,"Crazy = Genius","Death of a Bachelor","Panic! At The Disco",2016-01-15,198040,64,true,quirky613,2026-06-25T23:35:00Z,"psychedelic rock,classic rock,acid rock,blues rock","Decaydance/Fueled By Ramen",0.455,0.91,2,-4.464,1,0.166,0.000247,0,0.107,0.447,114.109,4
spotify:track:51SHHWOEjxJrEp07SNxow6,"Crazy","Still Not Getting Any...","Simple Plan",2004-10-25,216559,43,false,quirky613,2026-06-25T23:35:00Z,"pop punk","Atlantic Records",0.378,0.846,8,-3.187,1,0.0417,0.00147,0,0.0905,0.387,180.27,4
spotify:track:61nSbxyL6VRPp32AMscxiF,"Crazy Train - 2002 Version","The Ozzman Cometh","Ozzy Osbourne",1997-11-11,289466,0,false,quirky613,2026-06-25T23:35:08Z,"post-grunge","Epic",0.465,0.902,9,-4.628,1,0.0587,0.0184,0.00114,0.348,0.603,137.272,4
spotify:track:1JmRbZclLHgneDrpyA9e3X,"Undercover Martyn","Tourist History","Two Door Cinema Club",2010-02-17,167773,74,false,quirky613,2026-06-25T23:42:53Z,"","Glassnote - VMG",0.439,0.86,11,-4.824,0,0.166,0.00043,0.0000159,0.0783,0.577,159.82,4
spotify:track:1kdiiFGX1Htx0aVZYaDwEJ,"Tears Don't Fall","The Poison","Bullet For My Valentine",2006-02-14,348386,70,true,quirky613,2026-06-25T23:45:57Z,"pop punk","Red Ink/Trustkill",0.213,0.927,7,-3.378,0,0.14,0.000729,0.00000485,0.081,0.28,162.109,4
spotify:track:5eK5xQl8EGzR5zYkxaDCAn,"Be My Escape","Mmhmm","Relient K",2004-11-02,240453,63,false,quirky613,2026-06-25T23:47:06Z,"","Gotee Records",0.553,0.864,9,-5.062,1,0.0396,0.00605,0,0.132,0.298,112.51,4
spotify:track:1aDLUzCyYpRXgrjwUWzV2X,"Lazy Eye","Carnavas","Silversun Pickups",2006-07-25,354360,17,false,quirky613,2026-06-25T23:51:20Z,"rap rock,nu metal","Dangerbird Records",0.633,0.831,4,-5.053,1,0.0461,0.0401,0.693,0.117,0.243,127.397,4
spotify:track:1C0pmryC2MdXfa7MZ9uIrU,"One Week","Stunt","Barenaked Ladies",1998-07-07,169760,2,false,quirky613,2026-06-25T23:54:37Z,"","Reprise",0.702,0.898,9,-6.003,1,0.0373,0.00854,0.000154,0.0917,0.731,112.845,4
spotify:track:7n3REqDfZBpkd0bEpGu2H3,"Mr. Jones","Films About Ghosts (The Best Of Counting Crows)","Counting Crows",2003-11-24,272733,52,false,quirky613,2026-06-25T23:54:37Z,"","Geffen",0.571,0.836,0,-5.556,1,0.0371,0.194,0.00000409,0.182,0.73,141.612,4
spotify:track:7yCPwWs66K8Ba5lFuU2bcx,"All The Small Things","Enema Of The State","blink-182",1999-01-01,168000,9,false,quirky613,2026-06-25T23:56:00Z,"indie,indie rock","Interscope",0.439,0.891,0,-4.764,1,0.057,0.0122,0,0.547,0.695,148.599,4
spotify:track:0f8MA1n2bvsg7eGvYZ4lhx,"In One Ear","Cage The Elephant","Cage The Elephant",2009-03-27,241320,3,true,quirky613,2026-06-25T23:56:00Z,"","Jive",0.326,0.948,1,-4.315,0,0.0606,0.000258,0,0.367,0.358,166.388,4
spotify:track:3Vz4JalmlS6UuoH7cUtEDn,"James Brown","Cage The Elephant","Cage The Elephant",2009-03-27,200680,0,false,quirky613,2026-06-25T23:56:00Z,"","Jive",0.412,0.966,10,-3.007,0,0.0383,0.000502,0,0.225,0.735,143.09,4
spotify:track:4DfYuUiiLdJ3PrMSm7WEAo,"Drones In The Valley","Cage The Elephant","Cage The Elephant",2009-03-27,147853,0,false,quirky613,2026-06-25T23:56:00Z,"","Jive",0.505,0.887,0,-4.658,1,0.0379,0.000299,0,0.532,0.85,133.973,4
spotify:track:4TWdNyHPYA1z5sfaL8XKuU,"Back Stabbin' Betty","Cage The Elephant","Cage The Elephant",2009-03-27,219000,0,true,quirky613,2026-06-25T23:56:00Z,"","Jive",0.317,0.856,2,-4.173,1,0.0445,0.0069,0,0.127,0.699,204.078,4
spotify:track:75OpL67uwHgyisOMd6Hj0M,"Free Love","Cage The Elephant","Cage The Elephant",2009-03-27,208533,0,false,quirky613,2026-06-25T23:56:00Z,"","Jive",0.206,0.962,2,-3.912,1,0.164,0.000341,0,0.0877,0.292,153.755,4
spotify:track:1QNqByYACWj70q8DFidb9s,"Sell Yourself","Thank You Happy Birthday","Cage The Elephant",2011,131360,0,false,quirky613,2026-06-25T23:56:00Z,"","Jive",0.353,0.995,0,-1.23,1,0.196,0.00147,0.0000277,0.246,0.283,155.129,4
spotify:track:2wTm7uMzLuTiRw70GSK0Yi,"Right Before My Eyes","Thank You Happy Birthday","Cage The Elephant",2011,194826,0,false,quirky613,2026-06-25T23:56:00Z,"","Jive",0.488,0.903,1,-3.558,1,0.0373,0.000282,0.0000559,0.131,0.305,132.057,4
spotify:track:2QLjqCwbufKoZE2S6yJ03F,"Around My Head","Thank You Happy Birthday","Cage The Elephant",2011,191600,0,false,quirky613,2026-06-25T23:56:00Z,"","Jive",0.516,0.959,2,-2.484,1,0.0597,0.000659,0.00000444,0.046,0.474,109.91,4
spotify:track:0HhlU4LrDGmBwXY75em96V,"Sabertooth Tiger","Thank You Happy Birthday","Cage The Elephant",2011,171546,0,false,quirky613,2026-06-25T23:56:00Z,"","Jive",0.154,0.982,9,-3.133,0,0.321,0.0000547,0.923,0.0943,0.102,82.898,4
spotify:track:7e80ah4iiVMxsZGeUy7fxT,"Japanese Buffalo","Thank You Happy Birthday","Cage The Elephant",2011,183106,0,false,quirky613,2026-06-25T23:56:00Z,"","Jive",0.159,0.929,0,-3.171,1,0.141,0.0000643,0,0.305,0.17,97.306,4
spotify:track:4p7isjE8RGKAYdjOdWijK7,"Paralyzer","Them vs. You. vs. Me (Deluxe Edition) and (Bonus Cuts)","Finger Eleven",2007,208106,0,false,quirky613,2026-06-25T23:56:21Z,"","Bicycle",0.645,0.938,11,-3.472,0,0.0451,0.163,0,0.23,0.884,106.01,4
spotify:track:3LRJbFT9rKoKv4aW7PuBJC,"Longview","Dookie","Green Day",1994-02-01,233240,72,true,quirky613,2026-06-25T23:56:21Z,"","Reprise",0.381,0.732,10,-7.594,0,0.0536,0.00834,0.0101,0.0854,0.814,142.504,4
spotify:track:6L89mwZXSOwYl76YXfX13s,"Basket Case","Dookie","Green Day",1994-02-01,181533,87,false,quirky613,2026-06-25T23:56:21Z,"","Reprise",0.442,0.943,3,-3.205,1,0.0602,0.00293,0.00000871,0.091,0.781,85.064,4
spotify:track:1nLnpLXvl68RZCSjfkyiaa,"Brain Stew","Insomniac","Green Day",1995-10-10,193000,84,true,quirky613,2026-06-25T23:56:21Z,"","Reprise",0.559,0.543,1,-5.429,1,0.302,0.00133,0.00002,0.0577,0.337,75.958,4
spotify:track:6uWp8yAt8dN5ZaT7REJ6RV,"Jaded","Insomniac","Green Day",1995-10-10,90226,56,true,quirky613,2026-06-25T23:56:21Z,"","Reprise",0.254,0.995,1,-3.068,1,0.0669,0.0000301,0.0000414,0.0392,0.843,159.336,4
spotify:track:5iRIyW4gRUXOzpeMGgu7pC,"Poprocks & Coke","International Superhits!","Green Day",2001-11-13,158533,43,false,quirky613,2026-06-25T23:56:21Z,"","Reprise",0.383,0.958,9,-2.183,1,0.0443,0.0103,0,0.186,0.943,162.639,4
spotify:track:0ecA7bhTRuquuy7uSh0CXZ,"Minority","International Superhits!","Green Day",2001-11-13,168226,37,true,quirky613,2026-06-25T23:56:21Z,"","Reprise",0.551,0.965,0,-2.772,1,0.0452,0.00576,0,0.171,0.708,137.841,4
spotify:track:6WlmA3HPHuNIR2mxI8LkZF,"Hitchin' a Ride","Nimrod","Green Day",1997-10-14,171466,65,false,quirky613,2026-06-25T23:56:21Z,"","Reprise",0.424,0.919,9,-4.629,1,0.1,0.00306,0.00674,0.123,0.684,163.732,4
spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,"Good Riddance (Time of Your Life)","Nimrod","Green Day",1997-10-14,153466,83,true,quirky613,2026-06-25T23:56:21Z,"","Reprise",0.475,0.432,7,-7.844,1,0.0302,0.183,0,0.161,0.648,94.605,4
spotify:track:7aOor99o8NNLZYElOXlBG1,"Highway Tune","From The Fires","Greta Van Fleet",2017-11-10,180640,74,false,quirky613,2026-06-25T23:56:21Z,"","Lava Music/Republic Records",0.582,0.962,4,-3.037,1,0.0542,0.0096,0.128,0.283,0.506,123.971,4
spotify:track:7cz70nyRXlCJOE85whEkgU,"Flagpole Sitta","Where Have All The Merrymakers Gone?","Harvey Danger",1997-01-01,217266,71,false,quirky613,2026-06-25T23:56:21Z,"","Decca Music Group Ltd.",0.361,0.901,4,-4.133,0,0.0443,0.00152,0.000263,0.286,0.482,144.97,4
spotify:track:2C3dOmuQnOb28WVPvIToWQ,"Fuqboi","From The Outside","Hey Violet",2017-06-16,187939,40,true,quirky613,2026-06-25T23:56:21Z,"metal,glam metal,heavy metal,hard rock","Capitol Records (CAP)",0.476,0.695,2,-6.837,1,0.163,0.0401,0,0.0682,0.615,200.167,4
spotify:track:7yoBjKO6cCnK3zV8gr1k4e,"Lydia","Mister Asylum","Highly Suspect",2015-07-17,242560,69,true,quirky613,2026-06-25T23:56:21Z,"indie rock,indie,alternative rock","300 Entertainment",0.417,0.706,6,-4.652,0,0.0945,0.00933,0.000572,0.474,0.512,127.884,4
spotify:track:40LQiUUUKXVGyNs09lHVjW,"Lips Of An Angel","Extreme Behavior","Hinder",2005-01-01,261853,80,false,quirky613,2026-06-25T23:56:21Z,"emo,pop punk","Universal Records",0.476,0.736,2,-5.38,1,0.0343,0.0217,0.00000108,0.203,0.251,129.084,4
spotify:track:7KccnIMXn4fkqqWrNeKZNS,"Bandages","Make Up The Breakdown","Hot Hot Heat",2002-10-08,212333,0,false,quirky613,2026-06-25T23:56:21Z,"rock","Sub Pop",0.376,0.946,4,-3.778,0,0.0897,0.00756,0,0.107,0.858,150.199,4
spotify:track:4G8gkOterJn0Ywt6uhqbhp,"Radioactive","Night Visions","Imagine Dragons",2012-09-04,186813,76,false,quirky613,2026-06-25T23:56:21Z,"metalcore","Kid Ina Korner / Interscope",0.448,0.784,9,-3.686,1,0.0625,0.0999,0.000108,0.668,0.237,136.239,4
spotify:track:3dw0A0cbqT6Oy2V8KfGwIT,"Tiptoe","Night Visions","Imagine Dragons",2012-09-04,193000,50,false,quirky613,2026-06-25T23:56:21Z,"metalcore","Kid Ina Korner / Interscope",0.527,0.82,6,-5.855,1,0.0325,0.00154,0.0000193,0.0882,0.251,120.041,4
spotify:track:6BtmXhTJMM9sBTHeYYASGz,"It's Time","Night Visions","Imagine Dragons",2012-09-04,237986,73,false,quirky613,2026-06-25T23:56:21Z,"metalcore","Kid Ina Korner / Interscope",0.656,0.884,2,-4.748,1,0.0372,0.016,0,0.145,0.858,105.009,4
spotify:track:3LlAyCYU26dvFZBDUIMb7a,"Demons","Night Visions","Imagine Dragons",2012-09-04,175200,77,false,quirky613,2026-06-25T23:56:21Z,"metalcore","Kid Ina Korner / Interscope",0.5,0.71,3,-3.015,1,0.0339,0.19,0.00025,0.329,0.419,89.929,4
spotify:track:6Qj1WXW41Mn3Fh9V2sHphM,"On Top Of The World","Night Visions","Imagine Dragons",2012-09-04,189840,59,false,quirky613,2026-06-25T23:56:21Z,"metalcore","Kid Ina Korner / Interscope",0.635,0.926,0,-5.589,1,0.15,0.0892,0.0000044,0.0928,0.771,100.043,4
spotify:track:46bkeaB7DA45q7PdKWLFkR,"Amsterdam","Night Visions","Imagine Dragons",2012-09-04,241426,51,false,quirky613,2026-06-25T23:56:21Z,"metalcore","Kid Ina Korner / Interscope",0.517,0.768,9,-4.961,1,0.0363,0.00852,0.0000084,0.136,0.206,115.002,4
spotify:track:3Agiwcd2KjBOG2MkckhC3i,"Hear Me","Night Visions","Imagine Dragons",2012-09-04,232240,48,false,quirky613,2026-06-25T23:56:21Z,"metalcore","Kid Ina Korner / Interscope",0.613,0.833,4,-4.694,1,0.0366,0.000318,0.000669,0.0765,0.54,125.03,4
spotify:track:6NaBDHz9C7Uz9Z9CwLXQin,"Bleeding Out","Night Visions","Imagine Dragons",2012-09-04,221053,57,false,quirky613,2026-06-25T23:56:21Z,"metalcore","Kid Ina Korner / Interscope",0.287,0.754,5,-4.077,0,0.0743,0.0198,0.00000133,0.103,0.285,169.336,4
spotify:track:7cBhzkTWSpHBGAiCZzSika,"Nothing Left To Say / Rocks","Night Visions","Imagine Dragons",2012-09-04,536080,43,false,quirky613,2026-06-25T23:56:21Z,"metalcore","Kid Ina Korner / Interscope",0.267,0.79,0,-7.226,1,0.0472,0.119,0.0000455,0.635,0.0623,108.019,4
spotify:track:5WZn6AJc3D8xM58UqPlco9,"My Fault","Night Visions (Deluxe)","Imagine Dragons",2012-09-04,175333,40,false,quirky613,2026-06-25T23:56:21Z,"metalcore","Kid Ina Korner / Interscope",0.596,0.813,7,-6.226,1,0.0392,0.113,0.0196,0.112,0.519,108.507,4
spotify:track:6pLhhL7EzoVWoyvyTBjqP6,"Round And Round","Night Visions (Deluxe)","Imagine Dragons",2012-09-04,196933,44,false,quirky613,2026-06-25T23:56:21Z,"metalcore","Kid Ina Korner / Interscope",0.455,0.858,0,-4.221,0,0.044,0.00262,0,0.201,0.48,141.947,4
spotify:track:6fFnFIlj8LEHy7991Znnud,"The River","Night Visions (Deluxe)","Imagine Dragons",2012-09-04,204026,39,false,quirky613,2026-06-25T23:56:21Z,"metalcore","Kid Ina Korner / Interscope",0.395,0.637,1,-5.757,1,0.0304,0.00986,0.00229,0.343,0.284,169.996,4
spotify:track:2TaTzAv5PQxDbfjvS7KWXB,"Selene","Night Visions (Deluxe)","Imagine Dragons",2012-09-04,240066,42,false,quirky613,2026-06-25T23:56:21Z,"metalcore","Kid Ina Korner / Interscope",0.56,0.69,0,-4.813,1,0.0258,0.000803,0.00000486,0.118,0.567,94.991,4
